rod_id,trial,measurement_index,point_index,value
Rod3,N5,16,1,-0.03794
Rod3,N5,16,2,-0.04222
Rod3,N5,16,3,-0.04616
Rod3,N5,16,4,-0.0552
Rod3,N5,16,5,-0.06359
Rod3,N5,16,6,-0.07509
Rod3,N5,16,7,-0.094
Rod3,N5,17,0,-0.00047
Rod3,N5,17,1,-0.03762
Rod3,N5,17,2,-0.04222
Rod3,N5,17,3,-0.046
Rod3,N5,17,4,-0.0552
Rod3,N5,17,5,-0.06359
Rod3,N5,17,6,-0.07493
Rod3,N5,17,7,-0.09416
Rod3,N5,18,0,-0.00079
Rod3,N5,18,1,-0.03794
Rod3,N5,18,2,-0.04222
Rod3,N5,18,3,-0.04633
Rod3,N5,18,4,-0.05488
Rod3,N5,18,5,-0.06359
Rod3,N5,18,6,-0.07493
Rod3,N5,18,7,-0.09433
Rod3,N5,19,0,-0.00079
Rod3,N5,19,1,-0.03794
Rod3,N5,19,2,-0.04222
Rod3,N5,19,3,-0.04649
Rod3,N5,19,4,-0.05504
Rod3,N5,19,5,-0.06375
Rod3,N5,19,6,-0.07493
Rod3,N5,19,7,-0.094
Rod3,N5,20,0,-0.00079
Rod3,N5,20,1,-0.03794
Rod3,N5,20,2,-0.04222
Rod3,N5,20,3,-0.04649
Rod3,N5,20,4,-0.05504
Rod3,N5,20,5,-0.06359
Rod3,N5,20,6,-0.07493
Rod3,N5,20,7,-0.094
Rod3,N5,21,0,-0.00063
Rod3,N5,21,1,-0.03794
Rod3,N5,21,2,-0.04222
Rod3,N5,21,3,-0.04649
Rod3,N5,21,4,-0.05504
Rod3,N5,21,5,-0.06326
Rod3,N5,21,6,-0.07493
Rod3,N5,21,7,-0.09416
Rod3,N5,22,0,-0.00063
Rod3,N5,22,1,-0.03794
Rod3,N5,22,2,-0.04205
Rod3,N5,22,3,-0.04649
Rod3,N5,22,4,-0.05504
Rod3,N5,22,5,-0.06359
Rod3,N5,22,6,-0.07509
Rod3,N5,22,7,-0.09416
Rod3,N5,23,0,-0.00063
Rod3,N5,23,1,-0.03778
Rod3,N5,23,2,-0.04222
Rod3,N5,23,3,-0.04633
Rod3,N5,23,4,-0.05504
Rod3,N5,23,5,-0.06359
Rod3,N5,23,6,-0.0746
Rod3,N5,23,7,-0.09416
Rod3,N5,24,0,-0.00047
Rod3,N5,24,1,-0.03794
Rod3,N5,24,2,-0.04205
Rod3,N5,24,3,-0.04649
Rod3,N5,24,4,-0.0552
Rod3,N5,24,5,-0.06359
Rod3,N5,24,6,-0.07493
Rod3,N5,24,7,-0.094
Rod3,N5,25,0,-0.00047
Rod3,N5,25,1,-0.03794
Rod3,N5,25,2,-0.04205
Rod3,N5,25,3,-0.04633
Rod3,N5,25,4,-0.05488
Rod3,N5,25,5,-0.06342
Rod3,N5,25,6,-0.07493
Rod3,N5,25,7,-0.09416
Rod3,N5,26,0,-0.00063
Rod3,N5,26,1,-0.03794
Rod3,N5,26,2,-0.04222
Rod3,N5,26,3,-0.04649
Rod3,N5,26,4,-0.05488
Rod3,N5,26,5,-0.06359
Rod3,N5,26,6,-0.07509
Rod3,N5,26,7,-0.094
Rod3,N5,27,0,-0.00063
Rod3,N5,27,1,-0.03778
Rod3,N5,27,2,-0.04205
Rod3,N5,27,3,-0.04633
Rod3,N5,27,4,-0.05471
Rod3,N5,27,5,-0.06342
Rod3,N5,27,6,-0.07493
Rod3,N5,27,7,-0.09367
Rod3,N5,28,0,-0.00096
Rod3,N5,28,1,-0.03794
Rod3,N5,28,2,-0.04222
Rod3,N5,28,3,-0.04649
Rod3,N5,28,4,-0.05504
Rod3,N5,28,5,-0.06375
Rod3,N5,28,6,-0.07493
Rod3,N5,28,7,-0.09416
Rod3,N5,29,0,-0.00079
Rod3,N5,29,1,-0.03794
Rod3,N5,29,2,-0.04205
Rod3,N5,29,3,-0.04633
Rod3,N5,29,4,-0.0552
Rod3,N5,29,5,-0.06375
Rod3,N5,29,6,-0.07493
Rod3,N5,29,7,-0.094
Rod3,N5,30,0,-0.00047
Rod3,N5,30,1,-0.03794
Rod3,N5,30,2,-0.04205
Rod3,N5,30,3,-0.04649
Rod3,N5,30,4,-0.05471
Rod3,N5,30,5,-0.06342
Rod3,N5,30,6,-0.07493
Rod3,N5,30,7,-0.094
Rod3,N5,31,0,-0.00047
Rod3,N5,31,1,-0.03794
Rod3,N5,31,2,-0.04205
Rod3,N5,31,3,-0.04616
Rod3,N5,31,4,-0.05488
Rod3,N5,31,5,-0.06359
Rod3,N5,31,6,-0.07477
Rod3,N5,31,7,-0.09433
Rod3,N5,32,0,-0.00063
Rod3,N5,32,1,-0.03794
Rod3,N5,32,2,-0.04238
Rod3,N5,32,3,-0.04633
Rod3,N5,32,4,-0.05504
Rod3,N5,32,5,-0.06375
Rod3,N5,32,6,-0.07493
Rod3,N5,32,7,-0.09433
Rod3,N5,33,0,-0.00079
Rod3,N5,33,1,-0.03794
Rod3,N5,33,2,-0.04222
Rod3,N5,33,3,-0.04633
Rod3,N5,33,4,-0.05504
Rod3,N5,33,5,-0.06359
Rod3,N5,33,6,-0.07493
Rod3,N5,33,7,-0.094
Rod3,N5,34,0,-0.00079
Rod3,N5,34,1,-0.03794
Rod3,N5,34,2,-0.04238
Rod3,N5,34,3,-0.04633
Rod3,N5,34,4,-0.05488
Rod3,N5,34,5,-0.06359
Rod3,N5,34,6,-0.07509
Rod3,N5,34,7,-0.09416
Rod3,N5,35,0,-0.00063
Rod3,N5,35,1,-0.03794
Rod3,N5,35,2,-0.04205
Rod3,N5,35,3,-0.04616
Rod3,N5,35,4,-0.05504
Rod3,N5,35,5,-0.06359
Rod3,N5,35,6,-0.07493
Rod3,N5,35,7,-0.09433
Rod3,N5,36,0,-0.00063
Rod3,N5,36,1,-0.03794
Rod3,N5,36,2,-0.04238
Rod3,N5,36,3,-0.04633
Rod3,N5,36,4,-0.0552
Rod3,N5,36,5,-0.06359
Rod3,N5,36,6,-0.07477
Rod3,N5,36,7,-0.09416
Rod3,N5,37,0,-0.00063
Rod3,N5,37,1,-0.03794
Rod3,N5,37,2,-0.04205
Rod3,N5,37,3,-0.04649
Rod3,N5,37,4,-0.05488
Rod3,N5,37,5,-0.06359
Rod3,N5,37,6,-0.07493
Rod3,N5,37,7,-0.09416
Rod3,N5,38,0,-0.00063
Rod3,N5,38,1,-0.03778
Rod3,N5,38,2,-0.04222
Rod3,N5,38,3,-0.04633
Rod3,N5,38,4,-0.05504
Rod3,N5,38,5,-0.06359
Rod3,N5,38,6,-0.07477
Rod3,N5,38,7,-0.094
Rod3,N5,39,0,-0.00063
Rod3,N5,39,1,-0.03778
Rod3,N5,39,2,-0.04222
Rod3,N5,39,3,-0.04633
Rod3,N5,39,4,-0.05488
Rod3,N5,39,5,-0.06309
Rod3,N5,39,6,-0.07493
Rod3,N5,39,7,-0.09416
Rod3,N5,40,0,-0.00047
Rod3,N5,40,1,-0.03794
Rod3,N5,40,2,-0.04205
Rod3,N5,40,3,-0.04633
Rod3,N5,40,4,-0.05504
Rod3,N5,40,5,-0.06342
Rod3,N5,40,6,-0.07493
Rod3,N5,40,7,-0.09416
Rod3,N5,41,0,-0.00096
Rod3,N5,41,1,-0.03794
Rod3,N5,41,2,-0.04205
Rod3,N5,41,3,-0.04633
Rod3,N5,41,4,-0.05488
Rod3,N5,41,5,-0.06359
Rod3,N5,41,6,-0.07477
Rod3,N5,41,7,-0.09416
Rod3,N5,42,0,-0.00079
Rod3,N5,42,1,-0.03794
Rod3,N5,42,2,-0.04205
Rod3,N5,42,3,-0.04616
Rod3,N5,42,4,-0.05488
Rod3,N5,42,5,-0.06359
Rod3,N5,42,6,-0.07493
Rod3,N5,42,7,-0.09416
Rod3,N5,43,0,-0.00079
Rod3,N5,43,1,-0.03794
Rod3,N5,43,2,-0.04205
Rod3,N5,43,3,-0.04616
Rod3,N5,43,4,-0.05488
Rod3,N5,43,5,-0.06359
Rod3,N5,43,6,-0.07493
Rod3,N5,43,7,-0.094
Rod3,N5,44,0,-0.00079
Rod3,N5,44,1,-0.03794
Rod3,N5,44,2,-0.04205
Rod3,N5,44,3,-0.04633
Rod3,N5,44,4,-0.05504
Rod3,N5,44,5,-0.06375
Rod3,N5,44,6,-0.07493
Rod3,N5,44,7,-0.094
Rod3,N5,45,0,-0.00079
Rod3,N5,45,1,-0.03794
Rod3,N5,45,2,-0.04205
Rod3,N5,45,3,-0.04649
Rod3,N5,45,4,-0.05488
Rod3,N5,45,5,-0.06375
Rod3,N5,45,6,-0.07493
Rod3,N5,45,7,-0.094
Rod3,N5,46,0,-0.00079
Rod3,N5,46,1,-0.03778
Rod3,N5,46,2,-0.04222
Rod3,N5,46,3,-0.04633
Rod3,N5,46,4,-0.05504
Rod3,N5,46,5,-0.06359
Rod3,N5,46,6,-0.07477
Rod3,N5,46,7,-0.09433
Rod3,N5,47,0,-0.00096
Rod3,N5,47,1,-0.03794
Rod3,N5,47,2,-0.04222
Rod3,N5,47,3,-0.04633
Rod3,N5,47,4,-0.05504
Rod3,N5,47,5,-0.06359
Rod3,N5,47,6,-0.07477
Rod3,N5,47,7,-0.09416
Rod3,N5,48,0,-0.00063
Rod3,N5,48,1,-0.03794
Rod3,N5,48,2,-0.04222
Rod3,N5,48,3,-0.04633
Rod3,N5,48,4,-0.05488
Rod3,N5,48,5,-0.06359
Rod3,N5,48,6,-0.07493
Rod3,N5,48,7,-0.09416
Rod3,N5,49,0,-0.00063
Rod3,N5,49,1,-0.03794
Rod3,N5,49,2,-0.04238
Rod3,N5,49,3,-0.04649
Rod3,N5,49,4,-0.05504
Rod3,N5,49,5,-0.06359
Rod3,N5,49,6,-0.07509
Rod3,N5,49,7,-0.09416
Rod3,N5,50,0,-0.00047
Rod3,N5,50,1,-0.03778
Rod3,N5,50,2,-0.04222
Rod3,N5,50,3,-0.04633
Rod3,N5,50,4,-0.05504
Rod3,N5,50,5,-0.06359
Rod3,N5,50,6,-0.07493
Rod3,N5,50,7,-0.09416
Rod3,N5,51,0,-0.00047
Rod3,N5,51,1,-0.03745
Rod3,N5,51,2,-0.04189
Rod3,N5,51,3,-0.04649
Rod3,N5,51,4,-0.05504
Rod3,N5,51,5,-0.06342
Rod3,N5,51,6,-0.07493
Rod3,N5,51,7,-0.094
Rod3,N5,52,0,-0.00063
Rod3,N5,52,1,-0.03778
Rod3,N5,52,2,-0.04222
Rod3,N5,52,3,-0.04616
Rod3,N5,52,4,-0.05504
Rod3,N5,52,5,-0.06359
Rod3,N5,52,6,-0.07493
Rod3,N5,52,7,-0.09416
Rod3,N5,53,0,-0.00079
Rod3,N5,53,1,-0.03778
Rod3,N5,53,2,-0.04222
Rod3,N5,53,3,-0.04616
Rod3,N5,53,4,-0.05488
Rod3,N5,53,5,-0.06342
Rod3,N5,53,6,-0.07493
Rod3,N5,53,7,-0.094
Rod3,N5,54,0,-0.00079
Rod3,N5,54,1,-0.03778
Rod3,N5,54,2,-0.04189
Rod3,N5,54,3,-0.04633
Rod3,N5,54,4,-0.05504
Rod3,N5,54,5,-0.06359
Rod3,N5,54,6,-0.07493
Rod3,N5,54,7,-0.094
Rod3,N5,55,0,-0.00047
Rod3,N5,55,1,-0.03811
Rod3,N5,55,2,-0.04205
Rod3,N5,55,3,-0.04649
Rod3,N5,55,4,-0.05537
Rod3,N5,55,5,-0.06342
Rod3,N5,55,6,-0.07477
Rod3,N5,55,7,-0.09416
Rod3,N5,56,0,-0.00063
Rod3,N5,56,1,-0.03794
Rod3,N5,56,2,-0.04222
Rod3,N5,56,3,-0.04633
Rod3,N5,56,4,-0.05504
Rod3,N5,56,5,-0.06392
Rod3,N5,56,6,-0.07493
Rod3,N5,56,7,-0.09433
Rod3,N5,57,0,-0.00047
Rod3,N5,57,1,-0.03794
Rod3,N5,57,2,-0.04222
Rod3,N5,57,3,-0.04649
Rod3,N5,57,4,-0.05471
Rod3,N5,57,5,-0.06359
Rod3,N5,57,6,-0.07477
Rod3,N5,57,7,-0.09383
Rod3,N5,58,0,-0.00063
Rod3,N5,58,1,-0.03762
Rod3,N5,58,2,-0.04222
Rod3,N5,58,3,-0.04633
Rod3,N5,58,4,-0.05488
Rod3,N5,58,5,-0.06359
Rod3,N5,58,6,-0.07493
Rod3,N5,58,7,-0.09383
Rod3,N5,59,0,-0.00079
Rod3,N5,59,1,-0.03794
Rod3,N5,59,2,-0.04205
Rod3,N5,59,3,-0.04633
Rod3,N5,59,4,-0.05471
Rod3,N5,59,5,-0.06342
Rod3,N5,59,6,-0.07477
Rod3,N5,59,7,-0.094
Rod3,N5,60,0,-0.00063
Rod3,N5,60,1,-0.03794
Rod3,N5,60,2,-0.04238
Rod3,N5,60,3,-0.04616
Rod3,N5,60,4,-0.05471
Rod3,N5,60,5,-0.06375
Rod3,N5,60,6,-0.07477
Rod3,N5,60,7,-0.09416
Rod3,N5,61,0,-0.00063
Rod3,N5,61,1,-0.03778
Rod3,N5,61,2,-0.04205
Rod3,N5,61,3,-0.04633
Rod3,N5,61,4,-0.05488
Rod3,N5,61,5,-0.06342
Rod3,N5,61,6,-0.07509
Rod3,N5,61,7,-0.09416
Rod3,N5,62,0,-0.00047
Rod3,N5,62,1,-0.03811
Rod3,N5,62,2,-0.04222
Rod3,N5,62,3,-0.04633
Rod3,N5,62,4,-0.05504
Rod3,N5,62,5,-0.06375
Rod3,N5,62,6,-0.0746
Rod3,N5,62,7,-0.09416
Rod3,N5,63,0,-0.00063
Rod3,N5,63,1,-0.03811
Rod3,N5,63,2,-0.04238
Rod3,N5,63,3,-0.04649
Rod3,N5,63,4,-0.05471
Rod3,N5,63,5,-0.06359
Rod3,N5,63,6,-0.07493
Rod3,N5,63,7,-0.094
Rod3,N5,64,0,-0.00063
Rod3,N5,64,1,-0.03811
Rod3,N5,64,2,-0.04222
Rod3,N5,64,3,-0.04633
Rod3,N5,64,4,-0.05504
Rod3,N5,64,5,-0.06359
Rod3,N5,64,6,-0.07493
Rod3,N5,64,7,-0.09416
Rod3,N5,65,0,-0.00079
Rod3,N5,65,1,-0.03794
Rod3,N5,65,2,-0.04205
Rod3,N5,65,3,-0.04649
Rod3,N5,65,4,-0.0552
Rod3,N5,65,5,-0.06375
Rod3,N5,65,6,-0.07477
Rod3,N5,65,7,-0.09416
Rod3,N5,66,0,-0.00079
Rod3,N5,66,1,-0.03778
Rod3,N5,66,2,-0.04222
Rod3,N5,66,3,-0.04633
Rod3,N5,66,4,-0.05488
Rod3,N5,66,5,-0.06375
Rod3,N5,66,6,-0.07477
Rod3,N5,66,7,-0.09416
Rod3,N5,67,0,-0.00063
Rod3,N5,67,1,-0.03794
Rod3,N5,67,2,-0.04205
Rod3,N5,67,3,-0.04633
Rod3,N5,67,4,-0.05504
Rod3,N5,67,5,-0.06375
Rod3,N5,67,6,-0.07493
Rod3,N5,67,7,-0.09449
Rod3,N5,68,0,-0.00063
Rod3,N5,68,1,-0.03794
Rod3,N5,68,2,-0.04222
Rod3,N5,68,3,-0.04666
Rod3,N5,68,4,-0.05488
Rod3,N5,68,5,-0.06375
Rod3,N5,68,6,-0.07477
Rod3,N5,68,7,-0.094
Rod3,N5,69,0,-0.00079
Rod3,N5,69,1,-0.03811
Rod3,N5,69,2,-0.04238
Rod3,N5,69,3,-0.04649
Rod3,N5,69,4,-0.05504
Rod3,N5,69,5,-0.06342
Rod3,N5,69,6,-0.0746
Rod3,N5,69,7,-0.09416
Rod3,N5,70,0,-0.00063
Rod3,N5,70,1,-0.03794
Rod3,N5,70,2,-0.04222
Rod3,N5,70,3,-0.04649
Rod3,N5,70,4,-0.05488
Rod3,N5,70,5,-0.06359
Rod3,N5,70,6,-0.0746
Rod3,N5,70,7,-0.09449
Rod3,N5,71,0,-0.00063
Rod3,N5,71,1,-0.03794
Rod3,N5,71,2,-0.04238
Rod3,N5,71,3,-0.04649
Rod3,N5,71,4,-0.05504
Rod3,N5,71,5,-0.06326
Rod3,N5,71,6,-0.07509
Rod3,N5,71,7,-0.09416
Rod3,N5,72,0,-0.00047
Rod3,N5,72,1,-0.03794
Rod3,N5,72,2,-0.04222
Rod3,N5,72,3,-0.04649
Rod3,N5,72,4,-0.05504
Rod3,N5,72,5,-0.06359
Rod3,N5,72,6,-0.07493
Rod3,N5,72,7,-0.09433
Rod3,N5,73,0,-0.00079
Rod3,N5,73,1,-0.03794
Rod3,N5,73,2,-0.04222
Rod3,N5,73,3,-0.04633
Rod3,N5,73,4,-0.05488
Rod3,N5,73,5,-0.06375
Rod3,N5,73,6,-0.07493
Rod3,N5,73,7,-0.094
Rod3,N5,74,0,-0.00079
Rod3,N5,74,1,-0.03794
Rod3,N5,74,2,-0.04222
Rod3,N5,74,3,-0.04633
Rod3,N5,74,4,-0.05504
Rod3,N5,74,5,-0.06375
Rod3,N5,74,6,-0.07493
Rod3,N5,74,7,-0.09416
Rod3,N5,75,0,-0.00079
Rod3,N5,75,1,-0.03794
Rod3,N5,75,2,-0.04205
Rod3,N5,75,3,-0.04633
Rod3,N5,75,4,-0.05471
Rod3,N5,75,5,-0.06342
Rod3,N5,75,6,-0.07477
Rod3,N5,75,7,-0.09433
Rod3,N5,76,0,-0.00079
Rod3,N5,76,1,-0.03778
Rod3,N5,76,2,-0.04238
Rod3,N5,76,3,-0.04649
Rod3,N5,76,4,-0.05488
Rod3,N5,76,5,-0.06359
Rod3,N5,76,6,-0.07509
Rod3,N5,76,7,-0.09416
Rod3,N5,77,0,-0.00079
Rod3,N5,77,1,-0.03794
Rod3,N5,77,2,-0.04238
Rod3,N5,77,3,-0.04616
Rod3,N5,77,4,-0.05488
Rod3,N5,77,5,-0.06375
Rod3,N5,77,6,-0.07493
Rod3,N5,77,7,-0.09416
Rod3,N5,78,0,-0.00047
Rod3,N5,78,1,-0.03794
Rod3,N5,78,2,-0.04222
Rod3,N5,78,3,-0.04633
Rod3,N5,78,4,-0.05504
Rod3,N5,78,5,-0.06359
Rod3,N5,78,6,-0.07477
Rod3,N5,78,7,-0.094
Rod3,N5,79,0,-0.00079
Rod3,N5,79,1,-0.03778
Rod3,N5,79,2,-0.04222
Rod3,N5,79,3,-0.04633
Rod3,N5,79,4,-0.05504
Rod3,N5,79,5,-0.06375
Rod3,N5,79,6,-0.07509
Rod3,N5,79,7,-0.09416
Rod3,N5,80,0,-0.00063
Rod3,N5,80,1,-0.03811
Rod3,N5,80,2,-0.04222
Rod3,N5,80,3,-0.04633
Rod3,N5,80,4,-0.05488
Rod3,N5,80,5,-0.06359
Rod3,N5,80,6,-0.07477
Rod3,N5,80,7,-0.09433
Rod3,N5,81,0,-0.00096
Rod3,N5,81,1,-0.03778
Rod3,N5,81,2,-0.04205
Rod3,N5,81,3,-0.04633
Rod3,N5,81,4,-0.05488
Rod3,N5,81,5,-0.06375
Rod3,N5,81,6,-0.07477
Rod3,N5,81,7,-0.09416
Rod3,N5,82,0,-0.00047
Rod3,N5,82,1,-0.03794
Rod3,N5,82,2,-0.04222
Rod3,N5,82,3,-0.04649
Rod3,N5,82,4,-0.05471
Rod3,N5,82,5,-0.06375
Rod3,N5,82,6,-0.07477
Rod3,N5,82,7,-0.09433
Rod3,N5,83,0,-0.00079
Rod3,N5,83,1,-0.03778
Rod3,N5,83,2,-0.04238
Rod3,N5,83,3,-0.04616
Rod3,N5,83,4,-0.05471
Rod3,N5,83,5,-0.06359
Rod3,N5,83,6,-0.07493
Rod3,N5,83,7,-0.09416
Rod3,N5,84,0,-0.00063
Rod3,N5,84,1,-0.03794
Rod3,N5,84,2,-0.04205
Rod3,N5,84,3,-0.04633
Rod3,N5,84,4,-0.05488
Rod3,N5,84,5,-0.06375
Rod3,N5,84,6,-0.07477
Rod3,N5,84,7,-0.094
Rod3,N5,85,0,-0.00047
Rod3,N5,85,1,-0.03794
Rod3,N5,85,2,-0.04222
Rod3,N5,85,3,-0.04633
Rod3,N5,85,4,-0.05504
Rod3,N5,85,5,-0.06375
Rod3,N5,85,6,-0.07509
Rod3,N5,85,7,-0.094
Rod3,N5,86,0,-0.00063
Rod3,N5,86,1,-0.03794
Rod3,N5,86,2,-0.04222
Rod3,N5,86,3,-0.04633
Rod3,N5,86,4,-0.05504
Rod3,N5,86,5,-0.06342
Rod3,N5,86,6,-0.07477
Rod3,N5,86,7,-0.094
Rod3,N5,87,0,-0.00063
Rod3,N5,87,1,-0.03794
Rod3,N5,87,2,-0.04222
Rod3,N5,87,3,-0.046
Rod3,N5,87,4,-0.05504
Rod3,N5,87,5,-0.06359
Rod3,N5,87,6,-0.07477
Rod3,N5,87,7,-0.094
Rod3,N5,88,0,-0.00079
Rod3,N5,88,1,-0.03778
Rod3,N5,88,2,-0.04205
Rod3,N5,88,3,-0.04649
Rod3,N5,88,4,-0.0552
Rod3,N5,88,5,-0.06375
Rod3,N5,88,6,-0.07493
Rod3,N5,88,7,-0.094
Rod3,N5,89,0,-0.00063
Rod3,N5,89,1,-0.03778
Rod3,N5,89,2,-0.04205
Rod3,N5,89,3,-0.04633
Rod3,N5,89,4,-0.05488
Rod3,N5,89,5,-0.06342
Rod3,N5,89,6,-0.07493
Rod3,N5,89,7,-0.09416
Rod3,N5,90,0,-0.00096
Rod3,N5,90,1,-0.03794
Rod3,N5,90,2,-0.04222
Rod3,N5,90,3,-0.04633
Rod3,N5,90,4,-0.05488
Rod3,N5,90,5,-0.06359
Rod3,N5,90,6,-0.07477
Rod3,N5,90,7,-0.09416
Rod3,N5,91,0,-0.00079
Rod3,N5,91,1,-0.03794
Rod3,N5,91,2,-0.04222
Rod3,N5,91,3,-0.04633
Rod3,N5,91,4,-0.05488
Rod3,N5,91,5,-0.06359
Rod3,N5,91,6,-0.07493
Rod3,N5,91,7,-0.09433
Rod3,N5,92,0,-0.00063
Rod3,N5,92,1,-0.03778
Rod3,N5,92,2,-0.04222
Rod3,N5,92,3,-0.04633
Rod3,N5,92,4,-0.05504
Rod3,N5,92,5,-0.06342
Rod3,N5,92,6,-0.0746
Rod3,N5,92,7,-0.09416
Rod3,N5,93,0,-0.00063
Rod3,N5,93,1,-0.03778
Rod3,N5,93,2,-0.04205
Rod3,N5,93,3,-0.04616
Rod3,N5,93,4,-0.05488
Rod3,N5,93,5,-0.06342
Rod3,N5,93,6,-0.07477
Rod3,N5,93,7,-0.094
Rod3,N5,94,0,-0.00063
Rod3,N5,94,1,-0.03794
Rod3,N5,94,2,-0.04238
Rod3,N5,94,3,-0.04633
Rod3,N5,94,4,-0.05504
Rod3,N5,94,5,-0.06359
Rod3,N5,94,6,-0.07493
Rod3,N5,94,7,-0.09416
Rod3,N5,95,0,-0.00063
Rod3,N5,95,1,-0.03811
Rod3,N5,95,2,-0.04222
Rod3,N5,95,3,-0.04616
Rod3,N5,95,4,-0.05471
Rod3,N5,95,5,-0.06359
Rod3,N5,95,6,-0.07477
Rod3,N5,95,7,-0.09416
Rod3,N5,96,0,-0.00063
Rod3,N5,96,1,-0.03778
Rod3,N5,96,2,-0.04205
Rod3,N5,96,3,-0.04633
Rod3,N5,96,4,-0.05488
Rod3,N5,96,5,-0.06375
Rod3,N5,96,6,-0.07477
Rod3,N5,96,7,-0.094
Rod3,N5,97,0,-0.00047
Rod3,N5,97,1,-0.03778
Rod3,N5,97,2,-0.04189
Rod3,N5,97,3,-0.04616
Rod3,N5,97,4,-0.05488
Rod3,N5,97,5,-0.06359
Rod3,N5,97,6,-0.07477
Rod3,N5,97,7,-0.09416
Rod3,N5,98,0,-0.00063
Rod3,N5,98,1,-0.03811
Rod3,N5,98,2,-0.04222
Rod3,N5,98,3,-0.04633
Rod3,N5,98,4,-0.05504
Rod3,N5,98,5,-0.06342
Rod3,N5,98,6,-0.07477
Rod3,N5,98,7,-0.09416
Rod3,N5,99,0,-0.00047
Rod3,N5,99,1,-0.03778
Rod3,N5,99,2,-0.04222
Rod3,N5,99,3,-0.04649
Rod3,N5,99,4,-0.05504
Rod3,N5,99,5,-0.06359
Rod3,N5,99,6,-0.07477
Rod3,N5,99,7,-0.09433
Rod3,N1,0,0,0.00052
Rod3,N1,0,1,0.00496
Rod3,N1,0,2,0.00611
Rod3,N1,0,3,0.00792
Rod3,N1,0,4,0.00611
Rod3,N1,0,5,0.00479
Rod3,N1,0,6,0.00677
Rod3,N1,1,0,0.00052
Rod3,N1,1,1,0.00496
Rod3,N1,1,2,0.00594
Rod3,N1,1,3,0.00825
Rod3,N1,1,4,0.00578
Rod3,N1,1,5,0.00479
Rod3,N1,1,6,0.00677
Rod3,N1,2,0,0.00052
Rod3,N1,2,1,0.00479
Rod3,N1,2,2,0.00627
Rod3,N1,2,3,0.00792
Rod3,N1,2,4,0.00611
Rod3,N1,2,5,0.00463
Rod3,N1,2,6,0.00677
Rod3,N1,3,0,0.00036
Rod3,N1,3,1,0.00479
Rod3,N1,3,2,0.00611
Rod3,N1,3,3,0.00775
Rod3,N1,3,4,0.00594
Rod3,N1,3,5,0.00479
Rod3,N1,3,6,0.00644
Rod3,N1,4,0,0.00036
Rod3,N1,4,1,0.00479
Rod3,N1,4,2,0.00611
Rod3,N1,4,3,0.00792
Rod3,N1,4,4,0.00611
Rod3,N1,4,5,0.00447
Rod3,N1,4,6,0.0066
Rod3,N1,5,0,0.00019
Rod3,N1,5,1,0.00496
Rod3,N1,5,2,0.00594
Rod3,N1,5,3,0.00792
Rod3,N1,5,4,0.00594
Rod3,N1,5,5,0.00447
Rod3,N1,5,6,0.00644
Rod3,N1,6,0,0.00036
Rod3,N1,6,1,0.00496
Rod3,N1,6,2,0.00644
Rod3,N1,6,3,0.00775
Rod3,N1,6,4,0.00611
Rod3,N1,6,5,0.00447
Rod3,N1,6,6,0.00677
Rod3,N1,7,0,0.00052
Rod3,N1,7,1,0.00512
Rod3,N1,7,2,0.00627
Rod3,N1,7,3,0.00775
Rod3,N1,7,4,0.00611
Rod3,N1,7,5,0.00447
Rod3,N1,7,6,0.00627
Rod3,N1,8,0,0.00052
Rod3,N1,8,1,0.00529
Rod3,N1,8,2,0.00627
Rod3,N1,8,3,0.00808
Rod3,N1,8,4,0.00594
Rod3,N1,8,5,0.00463
Rod3,N1,8,6,0.00677
Rod3,N1,9,0,0.00036
Rod3,N1,9,1,0.00496
Rod3,N1,9,2,0.00627
Rod3,N1,9,3,0.00808
Rod3,N1,9,4,0.00578
Rod3,N1,9,5,0.00447
Rod3,N1,9,6,0.0066
Rod3,N1,10,0,0.00036
Rod3,N1,10,1,0.00496
Rod3,N1,10,2,0.00627
Rod3,N1,10,3,0.00792
Rod3,N1,10,4,0.00578
Rod3,N1,10,5,0.00447
Rod3,N1,10,6,0.00677
Rod3,N1,11,0,0.00036
Rod3,N1,11,1,0.00496
Rod3,N1,11,2,0.00627
Rod3,N1,11,3,0.00808
Rod3,N1,11,4,0.00594
Rod3,N1,11,5,0.00463
Rod3,N1,11,6,0.00693
Rod3,N1,12,0,0.00052
Rod3,N1,12,1,0.00496
Rod3,N1,12,2,0.00611
Rod3,N1,12,3,0.00792
Rod3,N1,12,4,0.00578
Rod3,N1,12,5,0.00463
Rod3,N1,12,6,0.0066
Rod3,N1,13,0,0.00068
Rod3,N1,13,1,0.00529
Rod3,N1,13,2,0.00611
Rod3,N1,13,3,0.00775
Rod3,N1,13,4,0.00594
Rod3,N1,13,5,0.00479
Rod3,N1,13,6,0.00644
Rod3,N1,14,0,0.00036
Rod3,N1,14,1,0.00512
Rod3,N1,14,2,0.00627
Rod3,N1,14,3,0.00792
Rod3,N1,14,4,0.00562
Rod3,N1,14,5,0.00479
Rod3,N1,14,6,0.00644
Rod3,N1,15,0,0.00036
Rod3,N1,15,1,0.00463
Rod3,N1,15,2,0.00627
Rod3,N1,15,3,0.00792
Rod3,N1,15,4,0.00578
Rod3,N1,15,5,0.00463
Rod3,N1,15,6,0.0066
Rod3,N1,16,0,0.00085
