rod_id,position,angle,measurement_index,point_index,value
Rod2,endN1,180,10,9,0.00348
Rod2,endN1,180,10,10,0.00364
Rod2,endN1,180,10,11,0.00364
Rod2,endN1,180,10,12,0.00447
Rod2,endN1,180,10,13,0.0043
Rod2,endN1,180,10,14,0.00479
Rod2,endN1,180,10,15,0.00496
Rod2,endN1,180,10,16,0.00512
Rod2,endN1,180,10,17,0.00529
Rod2,endN1,180,10,18,0.00545
Rod2,endN1,180,10,19,0.00594
Rod2,endN1,180,10,20,0.00726
Rod2,endN1,180,10,21,0.00874
Rod2,endN1,180,10,22,0.01038
Rod2,endN1,180,10,23,0.01186
Rod2,endN1,180,10,24,0.01318
Rod2,endN1,180,10,25,0.01466
Rod2,endN1,180,10,26,0.0163
Rod2,endN1,180,10,27,0.01762
Rod2,endN1,180,10,28,0.0191
Rod2,endN1,180,10,29,0.02025
Rod2,endN1,180,10,30,0.0214
Rod2,endN1,180,10,31,0.02304
Rod2,endN1,180,11,0,0.00052
Rod2,endN1,180,11,1,0.00036
Rod2,endN1,180,11,2,0.00101
Rod2,endN1,180,11,3,0.00151
Rod2,endN1,180,11,4,0.00184
Rod2,endN1,180,11,5,0.002
Rod2,endN1,180,11,6,0.00233
Rod2,endN1,180,11,7,0.00348
Rod2,endN1,180,11,8,0.00315
Rod2,endN1,180,11,9,0.00331
Rod2,endN1,180,11,10,0.00348
Rod2,endN1,180,11,11,0.00414
Rod2,endN1,180,11,12,0.00397
Rod2,endN1,180,11,13,0.0043
Rod2,endN1,180,11,14,0.00479
Rod2,endN1,180,11,15,0.00512
Rod2,endN1,180,11,16,0.00545
Rod2,endN1,180,11,17,0.00562
Rod2,endN1,180,11,18,0.00578
Rod2,endN1,180,11,19,0.00611
Rod2,endN1,180,11,20,0.00726
Rod2,endN1,180,11,21,0.0089
Rod2,endN1,180,11,22,0.01038
Rod2,endN1,180,11,23,0.0117
Rod2,endN1,180,11,24,0.01301
Rod2,endN1,180,11,25,0.01466
Rod2,endN1,180,11,26,0.0163
Rod2,endN1,180,11,27,0.01762
Rod2,endN1,180,11,28,0.01926
Rod2,endN1,180,11,29,0.02025
Rod2,endN1,180,11,30,0.0214
Rod2,endN1,180,11,31,0.02288
Rod2,endN1,180,12,0,0.00052
Rod2,endN1,180,12,1,0.00036
Rod2,endN1,180,12,2,0.00085
Rod2,endN1,180,12,3,0.00151
Rod2,endN1,180,12,4,0.002
Rod2,endN1,180,12,5,0.00216
Rod2,endN1,180,12,6,0.00216
Rod2,endN1,180,12,7,0.00315
Rod2,endN1,180,12,8,0.00299
Rod2,endN1,180,12,9,0.00331
Rod2,endN1,180,12,10,0.00331
Rod2,endN1,180,12,11,0.00381
Rod2,endN1,180,12,12,0.00397
Rod2,endN1,180,12,13,0.0043
Rod2,endN1,180,12,14,0.00447
Rod2,endN1,180,12,15,0.00512
Rod2,endN1,180,12,16,0.00545
Rod2,endN1,180,12,17,0.00545
Rod2,endN1,180,12,18,0.00594
Rod2,endN1,180,12,19,0.00611
Rod2,endN1,180,12,20,0.0071
Rod2,endN1,180,12,21,0.00874
Rod2,endN1,180,12,22,0.01022
Rod2,endN1,180,12,23,0.01153
Rod2,endN1,180,12,24,0.01301
Rod2,endN1,180,12,25,0.01466
Rod2,endN1,180,12,26,0.01647
Rod2,endN1,180,12,27,0.01745
Rod2,endN1,180,12,28,0.01893
Rod2,endN1,180,12,29,0.02008
Rod2,endN1,180,12,30,0.02123
Rod2,endN1,180,12,31,0.02304
Rod2,endN1,180,13,0,0.00068
Rod2,endN1,180,13,1,0.00052
Rod2,endN1,180,13,2,0.00118
Rod2,endN1,180,13,3,0.00151
Rod2,endN1,180,13,4,0.00151
Rod2,endN1,180,13,5,0.00233
Rod2,endN1,180,13,6,0.00233
Rod2,endN1,180,13,7,0.00331
Rod2,endN1,180,13,8,0.00331
Rod2,endN1,180,13,9,0.00348
Rod2,endN1,180,13,10,0.00331
Rod2,endN1,180,13,11,0.00364
Rod2,endN1,180,13,12,0.0043
Rod2,endN1,180,13,13,0.00447
Rod2,endN1,180,13,14,0.00479
Rod2,endN1,180,13,15,0.00512
Rod2,endN1,180,13,16,0.00545
Rod2,endN1,180,13,17,0.00545
Rod2,endN1,180,13,18,0.00578
Rod2,endN1,180,13,19,0.00594
Rod2,endN1,180,13,20,0.00742
Rod2,endN1,180,13,21,0.00874
Rod2,endN1,180,13,22,0.01038
Rod2,endN1,180,13,23,0.0117
Rod2,endN1,180,13,24,0.01301
Rod2,endN1,180,13,25,0.01466
Rod2,endN1,180,13,26,0.0163
Rod2,endN1,180,13,27,0.01762
Rod2,endN1,180,13,28,0.01877
Rod2,endN1,180,13,29,0.02025
Rod2,endN1,180,13,30,0.02173
Rod2,endN1,180,13,31,0.02288
Rod2,endN1,180,14,0,0.00036
Rod2,endN1,180,14,1,0.00036
Rod2,endN1,180,14,2,0.00101
Rod2,endN1,180,14,3,0.00151
Rod2,endN1,180,14,4,0.002
Rod2,endN1,180,14,5,0.00216
Rod2,endN1,180,14,6,0.00249
Rod2,endN1,180,14,7,0.00299
Rod2,endN1,180,14,8,0.00299
Rod2,endN1,180,14,9,0.00331
Rod2,endN1,180,14,10,0.00331
Rod2,endN1,180,14,11,0.00381
Rod2,endN1,180,14,12,0.00414
Rod2,endN1,180,14,13,0.0043
Rod2,endN1,180,14,14,0.00447
Rod2,endN1,180,14,15,0.00496
Rod2,endN1,180,14,16,0.00545
Rod2,endN1,180,14,17,0.00545
Rod2,endN1,180,14,18,0.00578
Rod2,endN1,180,14,19,0.00611
Rod2,endN1,180,14,20,0.00742
Rod2,endN1,180,14,21,0.00874
Rod2,endN1,180,14,22,0.01022
Rod2,endN1,180,14,23,0.01153
Rod2,endN1,180,14,24,0.01318
Rod2,endN1,180,14,25,0.01482
Rod2,endN1,180,14,26,0.01614
Rod2,endN1,180,14,27,0.01745
Rod2,endN1,180,14,28,0.01893
Rod2,endN1,180,14,29,0.02025
Rod2,endN1,180,14,30,0.0214
Rod2,endN1,180,14,31,0.02288
Rod2,endN1,180,15,0,0.00068
Rod2,endN1,180,15,1,0.00052
Rod2,endN1,180,15,2,0.00101
Rod2,endN1,180,15,3,0.00151
Rod2,endN1,180,15,4,0.00184
Rod2,endN1,180,15,5,0.00216
Rod2,endN1,180,15,6,0.00233
Rod2,endN1,180,15,7,0.00315
Rod2,endN1,180,15,8,0.00315
Rod2,endN1,180,15,9,0.00348
Rod2,endN1,180,15,10,0.00331
Rod2,endN1,180,15,11,0.00348
Rod2,endN1,180,15,12,0.0043
Rod2,endN1,180,15,13,0.00447
Rod2,endN1,180,15,14,0.00479
Rod2,endN1,180,15,15,0.00529
Rod2,endN1,180,15,16,0.00529
Rod2,endN1,180,15,17,0.00578
Rod2,endN1,180,15,18,0.00594
Rod2,endN1,180,15,19,0.00611
Rod2,endN1,180,15,20,0.0071
Rod2,endN1,180,15,21,0.00874
Rod2,endN1,180,15,22,0.01038
Rod2,endN1,180,15,23,0.01186
Rod2,endN1,180,15,24,0.01301
Rod2,endN1,180,15,25,0.01466
Rod2,endN1,180,15,26,0.01647
Rod2,endN1,180,15,27,0.01729
Rod2,endN1,180,15,28,0.01926
Rod2,endN1,180,15,29,0.02025
Rod2,endN1,180,15,30,0.02156
Rod2,endN1,180,15,31,0.02304
Rod2,endN1,180,16,0,0.00052
Rod2,endN1,180,16,1,0.00036
Rod2,endN1,180,16,2,0.00118
Rod2,endN1,180,16,3,0.00151
Rod2,endN1,180,16,4,0.00184
Rod2,endN1,180,16,5,0.002
Rod2,endN1,180,16,6,0.00249
Rod2,endN1,180,16,7,0.00315
Rod2,endN1,180,16,8,0.00282
Rod2,endN1,180,16,9,0.00331
Rod2,endN1,180,16,10,0.00315
Rod2,endN1,180,16,11,0.00364
Rod2,endN1,180,16,12,0.00397
Rod2,endN1,180,16,13,0.00414
Rod2,endN1,180,16,14,0.00447
Rod2,endN1,180,16,15,0.00496
Rod2,endN1,180,16,16,0.00545
Rod2,endN1,180,16,17,0.00562
Rod2,endN1,180,16,18,0.00578
Rod2,endN1,180,16,19,0.00627
Rod2,endN1,180,16,20,0.00726
Rod2,endN1,180,16,21,0.00857
Rod2,endN1,180,16,22,0.01022
Rod2,endN1,180,16,23,0.0117
Rod2,endN1,180,16,24,0.01301
Rod2,endN1,180,16,25,0.01466
Rod2,endN1,180,16,26,0.0163
Rod2,endN1,180,16,27,0.01762
Rod2,endN1,180,16,28,0.01926
Rod2,endN1,180,16,29,0.02008
Rod2,endN1,180,16,30,0.02156
Rod2,endN1,180,16,31,0.02304
Rod2,endN1,180,17,0,0.00036
Rod2,endN1,180,17,1,0.00068
Rod2,endN1,180,17,2,0.00101
Rod2,endN1,180,17,3,0.00134
Rod2,endN1,180,17,4,0.00184
Rod2,endN1,180,17,5,0.00184
Rod2,endN1,180,17,6,0.00233
Rod2,endN1,180,17,7,0.00315
Rod2,endN1,180,17,8,0.00299
Rod2,endN1,180,17,9,0.00315
Rod2,endN1,180,17,10,0.00348
Rod2,endN1,180,17,11,0.00381
Rod2,endN1,180,17,12,0.0043
Rod2,endN1,180,17,13,0.0043
Rod2,endN1,180,17,14,0.00447
Rod2,endN1,180,17,15,0.00529
Rod2,endN1,180,17,16,0.00545
Rod2,endN1,180,17,17,0.00545
Rod2,endN1,180,17,18,0.00578
Rod2,endN1,180,17,19,0.00594
Rod2,endN1,180,17,20,0.00726
Rod2,endN1,180,17,21,0.00857
Rod2,endN1,180,17,22,0.01022
Rod2,endN1,180,17,23,0.0117
Rod2,endN1,180,17,24,0.01318
Rod2,endN1,180,17,25,0.01466
Rod2,endN1,180,17,26,0.0163
Rod2,endN1,180,17,27,0.01745
Rod2,endN1,180,17,28,0.0191
Rod2,endN1,180,17,29,0.02025
Rod2,endN1,180,17,30,0.02173
Rod2,endN1,180,17,31,0.02304
Rod2,endN1,180,18,0,0.00052
Rod2,endN1,180,18,1,0.00052
Rod2,endN1,180,18,2,0.00101
Rod2,endN1,180,18,3,0.00134
Rod2,endN1,180,18,4,0.00184
Rod2,endN1,180,18,5,0.00216
Rod2,endN1,180,18,6,0.00249
Rod2,endN1,180,18,7,0.00299
Rod2,endN1,180,18,8,0.00315
Rod2,endN1,180,18,9,0.00331
Rod2,endN1,180,18,10,0.00331
Rod2,endN1,180,18,11,0.00364
Rod2,endN1,180,18,12,0.00414
Rod2,endN1,180,18,13,0.00447
Rod2,endN1,180,18,14,0.00463
Rod2,endN1,180,18,15,0.00512
Rod2,endN1,180,18,16,0.00529
Rod2,endN1,180,18,17,0.00545
Rod2,endN1,180,18,18,0.00594
Rod2,endN1,180,18,19,0.00611
Rod2,endN1,180,18,20,0.00742
Rod2,endN1,180,18,21,0.00874
Rod2,endN1,180,18,22,0.01022
Rod2,endN1,180,18,23,0.0117
Rod2,endN1,180,18,24,0.01351
Rod2,endN1,180,18,25,0.01466
Rod2,endN1,180,18,26,0.0163
Rod2,endN1,180,18,27,0.01762
Rod2,endN1,180,18,28,0.01893
Rod2,endN1,180,18,29,0.02025
Rod2,endN1,180,18,30,0.02156
Rod2,endN1,180,18,31,0.0232
Rod2,endN1,180,19,0,0.00052
Rod2,endN1,180,19,1,0.00036
Rod2,endN1,180,19,2,0.00101
Rod2,endN1,180,19,3,0.00167
Rod2,endN1,180,19,4,0.00167
Rod2,endN1,180,19,5,0.002
Rod2,endN1,180,19,6,0.00216
Rod2,endN1,180,19,7,0.00331
Rod2,endN1,180,19,8,0.00299
Rod2,endN1,180,19,9,0.00331
Rod2,endN1,180,19,10,0.00348
Rod2,endN1,180,19,11,0.00381
Rod2,endN1,180,19,12,0.00414
Rod2,endN1,180,19,13,0.00414
Rod2,endN1,180,19,14,0.00463
Rod2,endN1,180,19,15,0.00529
Rod2,endN1,180,19,16,0.00545
Rod2,endN1,180,19,17,0.00545
Rod2,endN1,180,19,18,0.00545
Rod2,endN1,180,19,19,0.00594
Rod2,endN1,180,19,20,0.0071
Rod2,endN1,180,19,21,0.00874
Rod2,endN1,180,19,22,0.01022
Rod2,endN1,180,19,23,0.0117
Rod2,endN1,180,19,24,0.01301
Rod2,endN1,180,19,25,0.01466
Rod2,endN1,180,19,26,0.01597
Rod2,endN1,180,19,27,0.01762
Rod2,endN1,180,19,28,0.0191
Rod2,endN1,180,19,29,0.02008
Rod2,endN1,180,19,30,0.0214
Rod2,endN1,180,19,31,0.02337
Rod2,endN1,180,20,0,0.00052
Rod2,endN1,180,20,1,0.00052
Rod2,endN1,180,20,2,0.00101
Rod2,endN1,180,20,3,0.00151
Rod2,endN1,180,20,4,0.00184
Rod2,endN1,180,20,5,0.00216
Rod2,endN1,180,20,6,0.00282
Rod2,endN1,180,20,7,0.00315
Rod2,endN1,180,20,8,0.00282
Rod2,endN1,180,20,9,0.00331
Rod2,endN1,180,20,10,0.00348
Rod2,endN1,180,20,11,0.00381
Rod2,endN1,180,20,12,0.00397
Rod2,endN1,180,20,13,0.00447
Rod2,endN1,180,20,14,0.0043
Rod2,endN1,180,20,15,0.00512
Rod2,endN1,180,20,16,0.00545
Rod2,endN1,180,20,17,0.00578
Rod2,endN1,180,20,18,0.00594
Rod2,endN1,180,20,19,0.00578
Rod2,endN1,180,20,20,0.00742
Rod2,endN1,180,20,21,0.00857
Rod2,endN1,180,20,22,0.01038
Rod2,endN1,180,20,23,0.01186
Rod2,endN1,180,20,24,0.01318
Rod2,endN1,180,20,25,0.01466
Rod2,endN1,180,20,26,0.0163
Rod2,endN1,180,20,27,0.01729
Rod2,endN1,180,20,28,0.01926
Rod2,endN1,180,20,29,0.02025
Rod2,endN1,180,20,30,0.02156
Rod2,endN1,180,20,31,0.0232
Rod2,endN1,180,21,0,0.00052
Rod2,endN1,180,21,1,0.00052
Rod2,endN1,180,21,2,0.00085
Rod2,endN1,180,21,3,0.00151
Rod2,endN1,180,21,4,0.00184
Rod2,endN1,180,21,5,0.00233
Rod2,endN1,180,21,6,0.00249
Rod2,endN1,180,21,7,0.00315
Rod2,endN1,180,21,8,0.00299
Rod2,endN1,180,21,9,0.00331
Rod2,endN1,180,21,10,0.00364
Rod2,endN1,180,21,11,0.00364
Rod2,endN1,180,21,12,0.00397
Rod2,endN1,180,21,13,0.0043
Rod2,endN1,180,21,14,0.00447
Rod2,endN1,180,21,15,0.00529
Rod2,endN1,180,21,16,0.00562
Rod2,endN1,180,21,17,0.00529
Rod2,endN1,180,21,18,0.00611
Rod2,endN1,180,21,19,0.00611
Rod2,endN1,180,21,20,0.00742
Rod2,endN1,180,21,21,0.00874
Rod2,endN1,180,21,22,0.01038
Rod2,endN1,180,21,23,0.0117
Rod2,endN1,180,21,24,0.01334
Rod2,endN1,180,21,25,0.01499
Rod2,endN1,180,21,26,0.0163
Rod2,endN1,180,21,27,0.01745
Rod2,endN1,180,21,28,0.01893
Rod2,endN1,180,21,29,0.02025
Rod2,endN1,180,21,30,0.02156
Rod2,endN1,180,21,31,0.02271
Rod2,endN1,180,22,0,0.00052
Rod2,endN1,180,22,1,0.00052
Rod2,endN1,180,22,2,0.00118
Rod2,endN1,180,22,3,0.00134
Rod2,endN1,180,22,4,0.00167
Rod2,endN1,180,22,5,0.00216
Rod2,endN1,180,22,6,0.00249
Rod2,endN1,180,22,7,0.00315
Rod2,endN1,180,22,8,0.00315
Rod2,endN1,180,22,9,0.00315
Rod2,endN1,180,22,10,0.00348
Rod2,endN1,180,22,11,0.00397
Rod2,endN1,180,22,12,0.00397
Rod2,endN1,180,22,13,0.00447
Rod2,endN1,180,22,14,0.00463
Rod2,endN1,180,22,15,0.00529
Rod2,endN1,180,22,16,0.00545
Rod2,endN1,180,22,17,0.00562
Rod2,endN1,180,22,18,0.00578
Rod2,endN1,180,22,19,0.00594
Rod2,endN1,180,22,20,0.00726
Rod2,endN1,180,22,21,0.00857
Rod2,endN1,180,22,22,0.01038
Rod2,endN1,180,22,23,0.01186
Rod2,endN1,180,22,24,0.01318
Rod2,endN1,180,22,25,0.01449
Rod2,endN1,180,22,26,0.0163
Rod2,endN1,180,22,27,0.01729
Rod2,endN1,180,22,28,0.01893
Rod2,endN1,180,22,29,0.02025
Rod2,endN1,180,22,30,0.02156
Rod2,endN1,180,22,31,0.0232
Rod2,endN1,180,23,0,0.00085
Rod2,endN1,180,23,1,0.00036
Rod2,endN1,180,23,2,0.00085
Rod2,endN1,180,23,3,0.00151
Rod2,endN1,180,23,4,0.00184
Rod2,endN1,180,23,5,0.00233
Rod2,endN1,180,23,6,0.00249
Rod2,endN1,180,23,7,0.00315
Rod2,endN1,180,23,8,0.00315
Rod2,endN1,180,23,9,0.00348
Rod2,endN1,180,23,10,0.00331
Rod2,endN1,180,23,11,0.00381
Rod2,endN1,180,23,12,0.00414
Rod2,endN1,180,23,13,0.00447
Rod2,endN1,180,23,14,0.00447
Rod2,endN1,180,23,15,0.00512
Rod2,endN1,180,23,16,0.00545
Rod2,endN1,180,23,17,0.00562
Rod2,endN1,180,23,18,0.00594
Rod2,endN1,180,23,19,0.00611
Rod2,endN1,180,23,20,0.00742
Rod2,endN1,180,23,21,0.00874
Rod2,endN1,180,23,22,0.01038
Rod2,endN1,180,23,23,0.0117
Rod2,endN1,180,23,24,0.01318
Rod2,endN1,180,23,25,0.01449
Rod2,endN1,180,23,26,0.0163
Rod2,endN1,180,23,27,0.01762
Rod2,endN1,180,23,28,0.01893
Rod2,endN1,180,23,29,0.02025
Rod2,endN1,180,23,30,0.02156
Rod2,endN1,180,23,31,0.02304
Rod2,endN1,180,24,0,0.00052
Rod2,endN1,180,24,1,0.00052
Rod2,endN1,180,24,2,0.00134
Rod2,endN1,180,24,3,0.00151
Rod2,endN1,180,24,4,0.00167
Rod2,endN1,180,24,5,0.00233
Rod2,endN1,180,24,6,0.00266
Rod2,endN1,180,24,7,0.00299
Rod2,endN1,180,24,8,0.00299
Rod2,endN1,180,24,9,0.00331
Rod2,endN1,180,24,10,0.00331
Rod2,endN1,180,24,11,0.00381
Rod2,endN1,180,24,12,0.00397
Rod2,endN1,180,24,13,0.0043
Rod2,endN1,180,24,14,0.00463
Rod2,endN1,180,24,15,0.00512
Rod2,endN1,180,24,16,0.00562
Rod2,endN1,180,24,17,0.00545
Rod2,endN1,180,24,18,0.00578
Rod2,endN1,180,24,19,0.00611
Rod2,endN1,180,24,20,0.0071
Rod2,endN1,180,24,21,0.0089
Rod2,endN1,180,24,22,0.01022
Rod2,endN1,180,24,23,0.0117
Rod2,endN1,180,24,24,0.01318
Rod2,endN1,180,24,25,0.01449
Rod2,endN1,180,24,26,0.01614
Rod2,endN1,180,24,27,0.01745
Rod2,endN1,180,24,28,0.0191
Rod2,endN1,180,24,29,0.02041
Rod2,endN1,180,24,30,0.02156
Rod2,endN1,180,24,31,0.02304
Rod2,endN1,180,25,0,0.00068
Rod2,endN1,180,25,1,0.00052
Rod2,endN1,180,25,2,0.00085
Rod2,endN1,180,25,3,0.00134
Rod2,endN1,180,25,4,0.00184
Rod2,endN1,180,25,5,0.00216
Rod2,endN1,180,25,6,0.00249
Rod2,endN1,180,25,7,0.00299
Rod2,endN1,180,25,8,0.00299
Rod2,endN1,180,25,9,0.00331
Rod2,endN1,180,25,10,0.00348
Rod2,endN1,180,25,11,0.00381
Rod2,endN1,180,25,12,0.0043
Rod2,endN1,180,25,13,0.00463
Rod2,endN1,180,25,14,0.0043
Rod2,endN1,180,25,15,0.00512
Rod2,endN1,180,25,16,0.00545
Rod2,endN1,180,25,17,0.00529
Rod2,endN1,180,25,18,0.00594
Rod2,endN1,180,25,19,0.00594
Rod2,endN1,180,25,20,0.00742
Rod2,endN1,180,25,21,0.00874
Rod2,endN1,180,25,22,0.01022
Rod2,endN1,180,25,23,0.0117
Rod2,endN1,180,25,24,0.01334
Rod2,endN1,180,25,25,0.01449
Rod2,endN1,180,25,26,0.0163
Rod2,endN1,180,25,27,0.01762
Rod2,endN1,180,25,28,0.01893
Rod2,endN1,180,25,29,0.02008
Rod2,endN1,180,25,30,0.02156
Rod2,endN1,180,25,31,0.02304
Rod2,endN1,180,26,0,0.00052
Rod2,endN1,180,26,1,0.00052
Rod2,endN1,180,26,2,0.00101
Rod2,endN1,180,26,3,0.00151
Rod2,endN1,180,26,4,0.00184
Rod2,endN1,180,26,5,0.00216
Rod2,endN1,180,26,6,0.00216
Rod2,endN1,180,26,7,0.00315
Rod2,endN1,180,26,8,0.00315
Rod2,endN1,180,26,9,0.00348
Rod2,endN1,180,26,10,0.00348
Rod2,endN1,180,26,11,0.00381
Rod2,endN1,180,26,12,0.00397
Rod2,endN1,180,26,13,0.00447
Rod2,endN1,180,26,14,0.00447
Rod2,endN1,180,26,15,0.00529
Rod2,endN1,180,26,16,0.00562
Rod2,endN1,180,26,17,0.00562
Rod2,endN1,180,26,18,0.00578
Rod2,endN1,180,26,19,0.00594
Rod2,endN1,180,26,20,0.0071
Rod2,endN1,180,26,21,0.00857
Rod2,endN1,180,26,22,0.01022
Rod2,endN1,180,26,23,0.01153
Rod2,endN1,180,26,24,0.01301
Rod2,endN1,180,26,25,0.01482
Rod2,endN1,180,26,26,0.01647
Rod2,endN1,180,26,27,0.01745
Rod2,endN1,180,26,28,0.0191
Rod2,endN1,180,26,29,0.02025
Rod2,endN1,180,26,30,0.02156
Rod2,endN1,180,26,31,0.02288
Rod2,endN1,180,27,0,0.00052
Rod2,endN1,180,27,1,0.00036
Rod2,endN1,180,27,2,0.00101
Rod2,endN1,180,27,3,0.00151
Rod2,endN1,180,27,4,0.00184
Rod2,endN1,180,27,5,0.00233
Rod2,endN1,180,27,6,0.00249
Rod2,endN1,180,27,7,0.00315
Rod2,endN1,180,27,8,0.00299
Rod2,endN1,180,27,9,0.00331
Rod2,endN1,180,27,10,0.00331
Rod2,endN1,180,27,11,0.00364
Rod2,endN1,180,27,12,0.00414
Rod2,endN1,180,27,13,0.00414
Rod2,endN1,180,27,14,0.00447
Rod2,endN1,180,27,15,0.00512
Rod2,endN1,180,27,16,0.00529
Rod2,endN1,180,27,17,0.00545
Rod2,endN1,180,27,18,0.00562
Rod2,endN1,180,27,19,0.00594
Rod2,endN1,180,27,20,0.00726
Rod2,endN1,180,27,21,0.00874
Rod2,endN1,180,27,22,0.01038
Rod2,endN1,180,27,23,0.0117
Rod2,endN1,180,27,24,0.01318
Rod2,endN1,180,27,25,0.01449
Rod2,endN1,180,27,26,0.01614
Rod2,endN1,180,27,27,0.01762
Rod2,endN1,180,27,28,0.01893
Rod2,endN1,180,27,29,0.02041
Rod2,endN1,180,27,30,0.02173
Rod2,endN1,180,27,31,0.02304
Rod2,endN1,180,28,0,0.00052
Rod2,endN1,180,28,1,0.00068
Rod2,endN1,180,28,2,0.00101
Rod2,endN1,180,28,3,0.00151
Rod2,endN1,180,28,4,0.00184
Rod2,endN1,180,28,5,0.00249
Rod2,endN1,180,28,6,0.00233
Rod2,endN1,180,28,7,0.00315
Rod2,endN1,180,28,8,0.00299
Rod2,endN1,180,28,9,0.00331
Rod2,endN1,180,28,10,0.00348
Rod2,endN1,180,28,11,0.00414
Rod2,endN1,180,28,12,0.00397
Rod2,endN1,180,28,13,0.0043
Rod2,endN1,180,28,14,0.00463
Rod2,endN1,180,28,15,0.00512
Rod2,endN1,180,28,16,0.00529
Rod2,endN1,180,28,17,0.00562
Rod2,endN1,180,28,18,0.00562
Rod2,endN1,180,28,19,0.00611
Rod2,endN1,180,28,20,0.0071
Rod2,endN1,180,28,21,0.00874
Rod2,endN1,180,28,22,0.01038
Rod2,endN1,180,28,23,0.0117
Rod2,endN1,180,28,24,0.01318
Rod2,endN1,180,28,25,0.01449
Rod2,endN1,180,28,26,0.0163
Rod2,endN1,180,28,27,0.01745
Rod2,endN1,180,28,28,0.01893
Rod2,endN1,180,28,29,0.02041
Rod2,endN1,180,28,30,0.02189
Rod2,endN1,180,28,31,0.0232
Rod2,endN1,180,29,0,0.00052
Rod2,endN1,180,29,1,0.00036
Rod2,endN1,180,29,2,0.00101
Rod2,endN1,180,29,3,0.00134
Rod2,endN1,180,29,4,0.00167
Rod2,endN1,180,29,5,0.00216
Rod2,endN1,180,29,6,0.00249
Rod2,endN1,180,29,7,0.00315
Rod2,endN1,180,29,8,0.00299
Rod2,endN1,180,29,9,0.00331
Rod2,endN1,180,29,10,0.00315
Rod2,endN1,180,29,11,0.00397
Rod2,endN1,180,29,12,0.00397
Rod2,endN1,180,29,13,0.00447
Rod2,endN1,180,29,14,0.00447
Rod2,endN1,180,29,15,0.00512
Rod2,endN1,180,29,16,0.00562
Rod2,endN1,180,29,17,0.00545
Rod2,endN1,180,29,18,0.00562
Rod2,endN1,180,29,19,0.00611
Rod2,endN1,180,29,20,0.0071
Rod2,endN1,180,29,21,0.00874
Rod2,endN1,180,29,22,0.01022
Rod2,endN1,180,29,23,0.01137
Rod2,endN1,180,29,24,0.01301
Rod2,endN1,180,29,25,0.01449
Rod2,endN1,180,29,26,0.01597
Rod2,endN1,180,29,27,0.01762
Rod2,endN1,180,29,28,0.0191
Rod2,endN1,180,29,29,0.02008
Rod2,endN1,180,29,30,0.02156
Rod2,endN1,180,29,31,0.02304
Rod2,endN1,180,30,0,0.00068
Rod2,endN1,180,30,1,0.00036
Rod2,endN1,180,30,2,0.00085
Rod2,endN1,180,30,3,0.00167
Rod2,endN1,180,30,4,0.00167
Rod2,endN1,180,30,5,0.00216
Rod2,endN1,180,30,6,0.00233
Rod2,endN1,180,30,7,0.00348
Rod2,endN1,180,30,8,0.00266
Rod2,endN1,180,30,9,0.00348
Rod2,endN1,180,30,10,0.00348
Rod2,endN1,180,30,11,0.00381
Rod2,endN1,180,30,12,0.00397
Rod2,endN1,180,30,13,0.00479
Rod2,endN1,180,30,14,0.00447
Rod2,endN1,180,30,15,0.00529
Rod2,endN1,180,30,16,0.00562
Rod2,endN1,180,30,17,0.00562
Rod2,endN1,180,30,18,0.00594
Rod2,endN1,180,30,19,0.00611
Rod2,endN1,180,30,20,0.00726
Rod2,endN1,180,30,21,0.0089
Rod2,endN1,180,30,22,0.01022
Rod2,endN1,180,30,23,0.0117
Rod2,endN1,180,30,24,0.01334
Rod2,endN1,180,30,25,0.01482
Rod2,endN1,180,30,26,0.01614
Rod2,endN1,180,30,27,0.01762
Rod2,endN1,180,30,28,0.0191
Rod2,endN1,180,30,29,0.02008
Rod2,endN1,180,30,30,0.02173
Rod2,endN1,180,30,31,0.0232
Rod2,endN1,180,31,0,0.00052
Rod2,endN1,180,31,1,0.00036
Rod2,endN1,180,31,2,0.00101
Rod2,endN1,180,31,3,0.00118
Rod2,endN1,180,31,4,0.00184
Rod2,endN1,180,31,5,0.002
Rod2,endN1,180,31,6,0.00249
Rod2,endN1,180,31,7,0.00315
Rod2,endN1,180,31,8,0.00282
Rod2,endN1,180,31,9,0.00348
Rod2,endN1,180,31,10,0.00331
Rod2,endN1,180,31,11,0.00381
Rod2,endN1,180,31,12,0.0043
Rod2,endN1,180,31,13,0.0043
Rod2,endN1,180,31,14,0.0043
Rod2,endN1,180,31,15,0.00512
Rod2,endN1,180,31,16,0.00562
Rod2,endN1,180,31,17,0.00562
Rod2,endN1,180,31,18,0.00578
Rod2,endN1,180,31,19,0.00611
Rod2,endN1,180,31,20,0.00726
Rod2,endN1,180,31,21,0.00874
Rod2,endN1,180,31,22,0.01038
Rod2,endN1,180,31,23,0.0117
Rod2,endN1,180,31,24,0.01285
Rod2,endN1,180,31,25,0.01449
Rod2,endN1,180,31,26,0.01597
Rod2,endN1,180,31,27,0.01745
Rod2,endN1,180,31,28,0.0191
Rod2,endN1,180,31,29,0.02008
Rod2,endN1,180,31,30,0.0214
Rod2,endN1,180,31,31,0.02304
Rod2,endN1,180,32,0,0.00052
Rod2,endN1,180,32,1,0.00052
Rod2,endN1,180,32,2,0.00101
Rod2,endN1,180,32,3,0.00134
